id,time,behaviour
135,09.12.2012,not_sentinel
136,09.12.2012,not_sentinel
137,09.12.2012,not_sentinel
138,09.12.2012,not_sentinel
140,09.12.2012,not_sentinel
157,09.12.2012,not_sentinel
161,09.12.2012,not_sentinel
163,09.12.2012,not_sentinel
164,09.12.2012,not_sentinel
165,09.12.2012,not_sentinel
174,09.12.2012,not_sentinel
186,09.12.2012,not_sentinel
352,09.12.2012,not_sentinel
357,09.12.2012,not_sentinel
359,09.12.2012,not_sentinel
360,09.12.2012,not_sentinel
361,09.12.2012,not_sentinel
363,09.12.2012,not_sentinel
365,09.12.2012,not_sentinel
366,09.12.2012,not_sentinel
367,09.12.2012,not_sentinel
368,09.12.2012,not_sentinel
371,09.12.2012,not_sentinel
391,09.12.2012,not_sentinel
393,09.12.2012,not_sentinel
396,09.12.2012,not_sentinel
397,09.12.2012,not_sentinel
398,09.12.2012,not_sentinel
428,09.12.2012,not_sentinel
429,09.12.2012,not_sentinel
430,09.12.2012,not_sentinel
434,09.12.2012,not_sentinel
437,09.12.2012,not_sentinel
510,09.12.2012,not_sentinel
511,09.12.2012,not_sentinel
512,09.12.2012,not_sentinel
513,09.12.2012,not_sentinel
514,09.12.2012,not_sentinel
515,09.12.2012,not_sentinel
530,09.12.2012,not_sentinel
531,09.12.2012,not_sentinel
533,09.12.2012,not_sentinel
534,09.12.2012,not_sentinel
553,09.12.2012,not_sentinel
558,09.12.2012,not_sentinel
559,09.12.2012,not_sentinel
561,09.12.2012,not_sentinel
563,09.12.2012,not_sentinel
564,09.12.2012,not_sentinel
565,09.12.2012,not_sentinel
566,09.12.2012,not_sentinel
567,09.12.2012,not_sentinel
568,09.12.2012,not_sentinel
590,09.12.2012,not_sentinel
643,09.12.2012,not_sentinel
651,09.12.2012,not_sentinel
654,09.12.2012,not_sentinel
656,09.12.2012,not_sentinel
660,09.12.2012,not_sentinel
661,09.12.2012,not_sentinel
662,09.12.2012,not_sentinel
663,09.12.2012,not_sentinel
664,09.12.2012,not_sentinel
665,09.12.2012,not_sentinel
666,09.12.2012,not_sentinel
667,09.12.2012,not_sentinel
700,09.12.2012,not_sentinel
719,09.12.2012,not_sentinel
722,09.12.2012,not_sentinel
725,09.12.2012,not_sentinel
726,09.12.2012,not_sentinel
729,09.12.2012,not_sentinel
730,09.12.2012,not_sentinel
732,09.12.2012,not_sentinel
733,09.12.2012,not_sentinel
12,10.12.2012,not_sentinel
15,10.12.2012,not_sentinel
16,10.12.2012,not_sentinel
18,10.12.2012,not_sentinel
19,10.12.2012,not_sentinel
40,10.12.2012,not_sentinel
41,10.12.2012,not_sentinel
42,10.12.2012,not_sentinel
43,10.12.2012,not_sentinel
55,10.12.2012,not_sentinel
56,10.12.2012,not_sentinel
58,10.12.2012,not_sentinel
71,10.12.2012,not_sentinel
82,10.12.2012,not_sentinel
85,10.12.2012,not_sentinel
86,10.12.2012,not_sentinel
87,10.12.2012,not_sentinel
88,10.12.2012,not_sentinel
89,10.12.2012,not_sentinel
91,10.12.2012,not_sentinel
92,10.12.2012,not_sentinel
93,10.12.2012,not_sentinel
94,10.12.2012,not_sentinel
96,10.12.2012,not_sentinel
98,10.12.2012,not_sentinel
99,10.12.2012,not_sentinel
100,10.12.2012,not_sentinel
134,10.12.2012,not_sentinel
135,10.12.2012,not_sentinel
136,10.12.2012,not_sentinel
137,10.12.2012,not_sentinel
138,10.12.2012,not_sentinel
140,10.12.2012,not_sentinel
157,10.12.2012,not_sentinel
161,10.12.2012,not_sentinel
163,10.12.2012,not_sentinel
164,10.12.2012,not_sentinel
165,10.12.2012,not_sentinel
174,10.12.2012,not_sentinel
186,10.12.2012,not_sentinel
249,10.12.2012,not_sentinel
251,10.12.2012,not_sentinel
252,10.12.2012,not_sentinel
253,10.12.2012,not_sentinel
254,10.12.2012,not_sentinel
255,10.12.2012,not_sentinel
270,10.12.2012,not_sentinel
275,10.12.2012,not_sentinel
276,10.12.2012,not_sentinel
277,10.12.2012,not_sentinel
279,10.12.2012,not_sentinel
280,10.12.2012,not_sentinel
281,10.12.2012,not_sentinel
310,10.12.2012,not_sentinel
311,10.12.2012,sentinel
315,10.12.2012,not_sentinel
317,10.12.2012,sentinel
318,10.12.2012,sentinel
319,10.12.2012,not_sentinel
335,10.12.2012,not_sentinel
336,10.12.2012,not_sentinel
337,10.12.2012,not_sentinel
340,10.12.2012,not_sentinel
341,10.12.2012,not_sentinel
342,10.12.2012,sentinel
342,10.12.2012,sentinel
342,10.12.2012,sentinel
352,10.12.2012,not_sentinel
353,10.12.2012,sentinel
353,10.12.2012,sentinel
357,10.12.2012,not_sentinel
359,10.12.2012,not_sentinel
360,10.12.2012,not_sentinel
361,10.12.2012,not_sentinel
363,10.12.2012,not_sentinel
364,10.12.2012,not_sentinel
365,10.12.2012,not_sentinel
366,10.12.2012,not_sentinel
367,10.12.2012,not_sentinel
368,10.12.2012,not_sentinel
371,10.12.2012,not_sentinel
391,10.12.2012,not_sentinel
393,10.12.2012,not_sentinel
396,10.12.2012,not_sentinel
397,10.12.2012,not_sentinel
398,10.12.2012,not_sentinel
553,10.12.2012,not_sentinel
558,10.12.2012,not_sentinel
559,10.12.2012,not_sentinel
561,10.12.2012,sentinel
563,10.12.2012,sentinel
564,10.12.2012,sentinel
565,10.12.2012,not_sentinel
566,10.12.2012,not_sentinel
567,10.12.2012,not_sentinel
568,10.12.2012,not_sentinel
590,10.12.2012,not_sentinel
643,10.12.2012,not_sentinel
651,10.12.2012,not_sentinel
654,10.12.2012,not_sentinel
656,10.12.2012,not_sentinel
660,10.12.2012,not_sentinel
661,10.12.2012,not_sentinel
662,10.12.2012,not_sentinel
663,10.12.2012,not_sentinel
664,10.12.2012,not_sentinel
665,10.12.2012,not_sentinel
666,10.12.2012,not_sentinel
667,10.12.2012,not_sentinel
700,10.12.2012,not_sentinel
719,10.12.2012,not_sentinel
722,10.12.2012,not_sentinel
725,10.12.2012,not_sentinel
726,10.12.2012,not_sentinel
729,10.12.2012,not_sentinel
730,10.12.2012,not_sentinel
732,10.12.2012,not_sentinel
733,10.12.2012,not_sentinel
12,11.12.2012,not_sentinel
15,11.12.2012,not_sentinel
16,11.12.2012,not_sentinel
18,11.12.2012,not_sentinel
19,11.12.2012,not_sentinel
25,11.12.2012,not_sentinel
29,11.12.2012,not_sentinel
40,11.12.2012,not_sentinel
41,11.12.2012,not_sentinel
42,11.12.2012,not_sentinel
43,11.12.2012,sentinel
55,11.12.2012,not_sentinel
56,11.12.2012,not_sentinel
58,11.12.2012,not_sentinel
71,11.12.2012,not_sentinel
82,11.12.2012,not_sentinel
85,11.12.2012,not_sentinel
86,11.12.2012,not_sentinel
87,11.12.2012,not_sentinel
88,11.12.2012,not_sentinel
89,11.12.2012,not_sentinel
91,11.12.2012,not_sentinel
92,11.12.2012,not_sentinel
93,11.12.2012,not_sentinel
94,11.12.2012,not_sentinel
96,11.12.2012,not_sentinel
98,11.12.2012,not_sentinel
99,11.12.2012,not_sentinel
100,11.12.2012,not_sentinel
134,11.12.2012,not_sentinel
135,11.12.2012,not_sentinel
136,11.12.2012,sentinel
137,11.12.2012,not_sentinel
138,11.12.2012,not_sentinel
140,11.12.2012,not_sentinel
153,11.12.2012,not_sentinel
157,11.12.2012,not_sentinel
161,11.12.2012,not_sentinel
163,11.12.2012,not_sentinel
164,11.12.2012,not_sentinel
165,11.12.2012,not_sentinel
221,11.12.2012,not_sentinel
236,11.12.2012,not_sentinel
249,11.12.2012,sentinel
251,11.12.2012,not_sentinel
252,11.12.2012,not_sentinel
253,11.12.2012,not_sentinel
254,11.12.2012,not_sentinel
255,11.12.2012,not_sentinel
275,11.12.2012,not_sentinel
276,11.12.2012,not_sentinel
277,11.12.2012,not_sentinel
279,11.12.2012,not_sentinel
280,11.12.2012,not_sentinel
281,11.12.2012,not_sentinel
428,11.12.2012,not_sentinel
429,11.12.2012,not_sentinel
430,11.12.2012,not_sentinel
434,11.12.2012,not_sentinel
437,11.12.2012,not_sentinel
510,11.12.2012,not_sentinel
511,11.12.2012,not_sentinel
512,11.12.2012,not_sentinel
513,11.12.2012,not_sentinel
514,11.12.2012,not_sentinel
515,11.12.2012,not_sentinel
530,11.12.2012,not_sentinel
531,11.12.2012,not_sentinel
533,11.12.2012,not_sentinel
534,11.12.2012,not_sentinel
553,11.12.2012,sentinel
558,11.12.2012,not_sentinel
559,11.12.2012,not_sentinel
561,11.12.2012,sentinel
561,11.12.2012,sentinel
561,11.12.2012,sentinel
563,11.12.2012,sentinel
564,11.12.2012,not_sentinel
565,11.12.2012,sentinel
565,11.12.2012,sentinel
566,11.12.2012,not_sentinel
567,11.12.2012,not_sentinel
568,11.12.2012,not_sentinel
590,11.12.2012,not_sentinel
651,11.12.2012,not_sentinel
654,11.12.2012,not_sentinel
656,11.12.2012,not_sentinel
660,11.12.2012,not_sentinel
661,11.12.2012,not_sentinel
662,11.12.2012,not_sentinel
664,11.12.2012,not_sentinel
666,11.12.2012,not_sentinel
667,11.12.2012,not_sentinel
682,11.12.2012,not_sentinel
700,11.12.2012,not_sentinel
719,11.12.2012,not_sentinel
722,11.12.2012,not_sentinel
723,11.12.2012,not_sentinel
725,11.12.2012,not_sentinel
726,11.12.2012,not_sentinel
727,11.12.2012,not_sentinel
729,11.12.2012,not_sentinel
730,11.12.2012,not_sentinel
732,11.12.2012,sentinel
733,11.12.2012,not_sentinel
12,12.12.2012,not_sentinel
15,12.12.2012,not_sentinel
16,12.12.2012,not_sentinel
18,12.12.2012,not_sentinel
19,12.12.2012,not_sentinel
25,12.12.2012,sentinel
29,12.12.2012,not_sentinel
40,12.12.2012,not_sentinel
41,12.12.2012,not_sentinel
42,12.12.2012,not_sentinel
43,12.12.2012,not_sentinel
55,12.12.2012,not_sentinel
56,12.12.2012,not_sentinel
58,12.12.2012,not_sentinel
71,12.12.2012,not_sentinel
82,12.12.2012,not_sentinel
85,12.12.2012,not_sentinel
86,12.12.2012,not_sentinel
87,12.12.2012,not_sentinel
88,12.12.2012,not_sentinel
89,12.12.2012,not_sentinel
91,12.12.2012,not_sentinel
92,12.12.2012,not_sentinel
93,12.12.2012,not_sentinel
94,12.12.2012,not_sentinel
96,12.12.2012,not_sentinel
98,12.12.2012,not_sentinel
99,12.12.2012,not_sentinel
100,12.12.2012,not_sentinel
134,12.12.2012,not_sentinel
135,12.12.2012,not_sentinel
136,12.12.2012,not_sentinel
137,12.12.2012,sentinel
138,12.12.2012,not_sentinel
140,12.12.2012,not_sentinel
157,12.12.2012,not_sentinel
161,12.12.2012,not_sentinel
163,12.12.2012,not_sentinel
164,12.12.2012,not_sentinel
165,12.12.2012,not_sentinel
174,12.12.2012,not_sentinel
186,12.12.2012,not_sentinel
249,12.12.2012,not_sentinel
251,12.12.2012,not_sentinel
252,12.12.2012,not_sentinel
253,12.12.2012,not_sentinel
254,12.12.2012,not_sentinel
255,12.12.2012,not_sentinel
275,12.12.2012,sentinel
276,12.12.2012,not_sentinel
277,12.12.2012,not_sentinel
279,12.12.2012,not_sentinel
280,12.12.2012,not_sentinel
281,12.12.2012,not_sentinel
310,12.12.2012,not_sentinel
311,12.12.2012,not_sentinel
315,12.12.2012,not_sentinel
317,12.12.2012,not_sentinel
318,12.12.2012,not_sentinel
319,12.12.2012,not_sentinel
335,12.12.2012,not_sentinel
336,12.12.2012,not_sentinel
337,12.12.2012,not_sentinel
340,12.12.2012,not_sentinel
341,12.12.2012,not_sentinel
342,12.12.2012,not_sentinel
428,12.12.2012,not_sentinel
429,12.12.2012,not_sentinel
430,12.12.2012,not_sentinel
434,12.12.2012,not_sentinel
437,12.12.2012,not_sentinel
553,12.12.2012,not_sentinel
558,12.12.2012,not_sentinel
559,12.12.2012,not_sentinel
561,12.12.2012,not_sentinel
563,12.12.2012,sentinel
563,12.12.2012,sentinel
563,12.12.2012,sentinel
564,12.12.2012,sentinel
565,12.12.2012,sentinel
566,12.12.2012,not_sentinel
567,12.12.2012,not_sentinel
568,12.12.2012,not_sentinel
590,12.12.2012,not_sentinel
643,12.12.2012,not_sentinel
700,12.12.2012,not_sentinel
719,12.12.2012,not_sentinel
722,12.12.2012,not_sentinel
725,12.12.2012,not_sentinel
726,12.12.2012,not_sentinel
729,12.12.2012,not_sentinel
730,12.12.2012,not_sentinel
732,12.12.2012,not_sentinel
733,12.12.2012,not_sentinel
12,13.12.2012,not_sentinel
15,13.12.2012,sentinel
16,13.12.2012,sentinel
18,13.12.2012,not_sentinel
19,13.12.2012,not_sentinel
40,13.12.2012,sentinel
41,13.12.2012,sentinel
41,13.12.2012,sentinel
41,13.12.2012,sentinel
42,13.12.2012,not_sentinel
43,13.12.2012,not_sentinel
55,13.12.2012,not_sentinel
56,13.12.2012,not_sentinel
58,13.12.2012,not_sentinel
71,13.12.2012,not_sentinel
82,13.12.2012,not_sentinel
85,13.12.2012,not_sentinel
86,13.12.2012,not_sentinel
87,13.12.2012,not_sentinel
88,13.12.2012,not_sentinel
89,13.12.2012,not_sentinel
91,13.12.2012,not_sentinel
92,13.12.2012,not_sentinel
93,13.12.2012,not_sentinel
94,13.12.2012,not_sentinel
96,13.12.2012,not_sentinel
98,13.12.2012,not_sentinel
99,13.12.2012,not_sentinel
100,13.12.2012,not_sentinel
134,13.12.2012,not_sentinel
135,13.12.2012,not_sentinel
136,13.12.2012,not_sentinel
137,13.12.2012,not_sentinel
138,13.12.2012,not_sentinel
140,13.12.2012,not_sentinel
157,13.12.2012,not_sentinel
161,13.12.2012,not_sentinel
163,13.12.2012,not_sentinel
164,13.12.2012,not_sentinel
165,13.12.2012,not_sentinel
174,13.12.2012,not_sentinel
186,13.12.2012,not_sentinel
249,13.12.2012,not_sentinel
251,13.12.2012,not_sentinel
252,13.12.2012,not_sentinel
253,13.12.2012,not_sentinel
254,13.12.2012,sentinel
255,13.12.2012,not_sentinel
275,13.12.2012,sentinel
275,13.12.2012,sentinel
275,13.12.2012,sentinel
276,13.12.2012,not_sentinel
277,13.12.2012,not_sentinel
279,13.12.2012,not_sentinel
280,13.12.2012,not_sentinel
281,13.12.2012,not_sentinel
310,13.12.2012,not_sentinel
311,13.12.2012,not_sentinel
315,13.12.2012,not_sentinel
317,13.12.2012,not_sentinel
318,13.12.2012,not_sentinel
319,13.12.2012,not_sentinel
335,13.12.2012,not_sentinel
336,13.12.2012,not_sentinel
337,13.12.2012,not_sentinel
340,13.12.2012,not_sentinel
341,13.12.2012,not_sentinel
342,13.12.2012,not_sentinel
352,13.12.2012,not_sentinel
353,13.12.2012,not_sentinel
357,13.12.2012,not_sentinel
359,13.12.2012,not_sentinel
360,13.12.2012,not_sentinel
361,13.12.2012,not_sentinel
363,13.12.2012,not_sentinel
364,13.12.2012,not_sentinel
365,13.12.2012,not_sentinel
366,13.12.2012,not_sentinel
367,13.12.2012,not_sentinel
368,13.12.2012,not_sentinel
371,13.12.2012,not_sentinel
391,13.12.2012,not_sentinel
393,13.12.2012,not_sentinel
396,13.12.2012,not_sentinel
397,13.12.2012,not_sentinel
398,13.12.2012,not_sentinel
510,13.12.2012,not_sentinel
511,13.12.2012,not_sentinel
512,13.12.2012,not_sentinel
513,13.12.2012,not_sentinel
514,13.12.2012,not_sentinel
515,13.12.2012,not_sentinel
530,13.12.2012,not_sentinel
531,13.12.2012,not_sentinel
533,13.12.2012,not_sentinel
534,13.12.2012,not_sentinel
559,13.12.2012,not_sentinel
643,13.12.2012,not_sentinel
651,13.12.2012,not_sentinel
654,13.12.2012,sentinel
656,13.12.2012,not_sentinel
660,13.12.2012,not_sentinel
661,13.12.2012,not_sentinel
662,13.12.2012,not_sentinel
664,13.12.2012,not_sentinel
665,13.12.2012,not_sentinel
667,13.12.2012,not_sentinel
719,13.12.2012,not_sentinel
722,13.12.2012,not_sentinel
725,13.12.2012,not_sentinel
726,13.12.2012,not_sentinel
729,13.12.2012,not_sentinel
730,13.12.2012,not_sentinel
732,13.12.2012,not_sentinel
733,13.12.2012,not_sentinel
12,14.12.2012,sentinel
15,14.12.2012,sentinel
16,14.12.2012,sentinel
18,14.12.2012,sentinel
19,14.12.2012,not_sentinel
40,14.12.2012,not_sentinel
41,14.12.2012,not_sentinel
42,14.12.2012,sentinel
43,14.12.2012,not_sentinel
55,14.12.2012,not_sentinel
56,14.12.2012,not_sentinel
58,14.12.2012,not_sentinel
71,14.12.2012,not_sentinel
82,14.12.2012,not_sentinel
85,14.12.2012,not_sentinel
86,14.12.2012,not_sentinel
87,14.12.2012,sentinel
88,14.12.2012,not_sentinel
89,14.12.2012,not_sentinel
91,14.12.2012,not_sentinel
92,14.12.2012,not_sentinel
93,14.12.2012,not_sentinel
94,14.12.2012,not_sentinel
96,14.12.2012,not_sentinel
98,14.12.2012,not_sentinel
99,14.12.2012,not_sentinel
100,14.12.2012,not_sentinel
134,14.12.2012,not_sentinel
135,14.12.2012,not_sentinel
136,14.12.2012,not_sentinel
137,14.12.2012,not_sentinel
138,14.12.2012,not_sentinel
140,14.12.2012,not_sentinel
153,14.12.2012,not_sentinel
157,14.12.2012,not_sentinel
161,14.12.2012,not_sentinel
163,14.12.2012,not_sentinel
164,14.12.2012,not_sentinel
165,14.12.2012,not_sentinel
174,14.12.2012,not_sentinel
186,14.12.2012,not_sentinel
221,14.12.2012,not_sentinel
222,14.12.2012,not_sentinel
236,14.12.2012,not_sentinel
237,14.12.2012,not_sentinel
247,14.12.2012,not_sentinel
249,14.12.2012,not_sentinel
251,14.12.2012,not_sentinel
252,14.12.2012,not_sentinel
253,14.12.2012,not_sentinel
254,14.12.2012,not_sentinel
255,14.12.2012,not_sentinel
275,14.12.2012,not_sentinel
276,14.12.2012,not_sentinel
277,14.12.2012,not_sentinel
279,14.12.2012,not_sentinel
280,14.12.2012,not_sentinel
281,14.12.2012,not_sentinel
310,14.12.2012,not_sentinel
311,14.12.2012,not_sentinel
315,14.12.2012,not_sentinel
317,14.12.2012,not_sentinel
318,14.12.2012,not_sentinel
319,14.12.2012,not_sentinel
335,14.12.2012,not_sentinel
336,14.12.2012,not_sentinel
337,14.12.2012,not_sentinel
340,14.12.2012,not_sentinel
341,14.12.2012,not_sentinel
342,14.12.2012,not_sentinel
352,14.12.2012,not_sentinel
353,14.12.2012,not_sentinel
357,14.12.2012,not_sentinel
359,14.12.2012,not_sentinel
360,14.12.2012,not_sentinel
361,14.12.2012,not_sentinel
363,14.12.2012,not_sentinel
364,14.12.2012,not_sentinel
365,14.12.2012,not_sentinel
366,14.12.2012,not_sentinel
367,14.12.2012,not_sentinel
368,14.12.2012,not_sentinel
371,14.12.2012,not_sentinel
391,14.12.2012,not_sentinel
393,14.12.2012,not_sentinel
396,14.12.2012,not_sentinel
397,14.12.2012,not_sentinel
398,14.12.2012,not_sentinel
510,14.12.2012,not_sentinel
511,14.12.2012,not_sentinel
512,14.12.2012,not_sentinel
513,14.12.2012,not_sentinel
514,14.12.2012,not_sentinel
515,14.12.2012,sentinel
530,14.12.2012,not_sentinel
531,14.12.2012,not_sentinel
533,14.12.2012,not_sentinel
534,14.12.2012,not_sentinel
553,14.12.2012,not_sentinel
559,14.12.2012,not_sentinel
563,14.12.2012,not_sentinel
564,14.12.2012,not_sentinel
565,14.12.2012,not_sentinel
566,14.12.2012,not_sentinel
567,14.12.2012,not_sentinel
568,14.12.2012,not_sentinel
588,14.12.2012,not_sentinel
643,14.12.2012,sentinel
651,14.12.2012,sentinel
654,14.12.2012,not_sentinel
656,14.12.2012,sentinel
660,14.12.2012,sentinel
661,14.12.2012,not_sentinel
662,14.12.2012,sentinel
663,14.12.2012,not_sentinel
664,14.12.2012,not_sentinel
665,14.12.2012,sentinel
666,14.12.2012,not_sentinel
667,14.12.2012,not_sentinel
12,15.12.2012,not_sentinel
15,15.12.2012,not_sentinel
16,15.12.2012,not_sentinel
18,15.12.2012,not_sentinel
19,15.12.2012,not_sentinel
25,15.12.2012,not_sentinel
29,15.12.2012,not_sentinel
40,15.12.2012,not_sentinel
41,15.12.2012,not_sentinel
42,15.12.2012,not_sentinel
43,15.12.2012,not_sentinel
55,15.12.2012,not_sentinel
56,15.12.2012,not_sentinel
58,15.12.2012,not_sentinel
71,15.12.2012,not_sentinel
82,15.12.2012,not_sentinel
85,15.12.2012,not_sentinel
86,15.12.2012,not_sentinel
87,15.12.2012,not_sentinel
88,15.12.2012,not_sentinel
89,15.12.2012,not_sentinel
91,15.12.2012,not_sentinel
92,15.12.2012,not_sentinel
93,15.12.2012,not_sentinel
94,15.12.2012,not_sentinel
96,15.12.2012,not_sentinel
98,15.12.2012,not_sentinel
99,15.12.2012,not_sentinel
100,15.12.2012,not_sentinel
134,15.12.2012,not_sentinel
135,15.12.2012,not_sentinel
136,15.12.2012,not_sentinel
137,15.12.2012,not_sentinel
138,15.12.2012,not_sentinel
140,15.12.2012,not_sentinel
153,15.12.2012,not_sentinel
157,15.12.2012,not_sentinel
161,15.12.2012,sentinel
163,15.12.2012,sentinel
164,15.12.2012,not_sentinel
165,15.12.2012,not_sentinel
221,15.12.2012,not_sentinel
222,15.12.2012,not_sentinel
236,15.12.2012,not_sentinel
237,15.12.2012,not_sentinel
247,15.12.2012,not_sentinel
310,15.12.2012,not_sentinel
311,15.12.2012,sentinel
311,15.12.2012,sentinel
315,15.12.2012,not_sentinel
317,15.12.2012,not_sentinel
318,15.12.2012,not_sentinel
319,15.12.2012,not_sentinel
335,15.12.2012,sentinel
336,15.12.2012,not_sentinel
337,15.12.2012,not_sentinel
340,15.12.2012,not_sentinel
341,15.12.2012,not_sentinel
342,15.12.2012,sentinel
352,15.12.2012,not_sentinel
353,15.12.2012,sentinel
353,15.12.2012,sentinel
357,15.12.2012,not_sentinel
359,15.12.2012,not_sentinel
360,15.12.2012,not_sentinel
361,15.12.2012,not_sentinel
363,15.12.2012,not_sentinel
364,15.12.2012,not_sentinel
365,15.12.2012,not_sentinel
366,15.12.2012,not_sentinel
367,15.12.2012,not_sentinel
368,15.12.2012,not_sentinel
371,15.12.2012,not_sentinel
391,15.12.2012,not_sentinel
393,15.12.2012,not_sentinel
396,15.12.2012,not_sentinel
397,15.12.2012,not_sentinel
398,15.12.2012,not_sentinel
428,15.12.2012,not_sentinel
429,15.12.2012,not_sentinel
430,15.12.2012,not_sentinel
434,15.12.2012,not_sentinel
437,15.12.2012,sentinel
510,15.12.2012,not_sentinel
511,15.12.2012,not_sentinel
512,15.12.2012,not_sentinel
513,15.12.2012,not_sentinel
514,15.12.2012,not_sentinel
515,15.12.2012,not_sentinel
530,15.12.2012,not_sentinel
531,15.12.2012,not_sentinel
533,15.12.2012,not_sentinel
534,15.12.2012,not_sentinel
553,15.12.2012,not_sentinel
558,15.12.2012,sentinel
558,15.12.2012,sentinel
559,15.12.2012,not_sentinel
561,15.12.2012,sentinel
561,15.12.2012,sentinel
561,15.12.2012,sentinel
564,15.12.2012,sentinel
564,15.12.2012,sentinel
564,15.12.2012,sentinel
564,15.12.2012,sentinel
565,15.12.2012,sentinel
565,15.12.2012,sentinel
565,15.12.2012,sentinel
565,15.12.2012,sentinel
565,15.12.2012,sentinel
565,15.12.2012,sentinel
566,15.12.2012,not_sentinel
567,15.12.2012,not_sentinel
568,15.12.2012,not_sentinel
588,15.12.2012,not_sentinel
590,15.12.2012,not_sentinel
591,15.12.2012,not_sentinel
601,15.12.2012,not_sentinel
651,15.12.2012,not_sentinel
654,15.12.2012,not_sentinel
656,15.12.2012,not_sentinel
660,15.12.2012,not_sentinel
661,15.12.2012,not_sentinel
662,15.12.2012,not_sentinel
663,15.12.2012,not_sentinel
664,15.12.2012,sentinel
665,15.12.2012,not_sentinel
666,15.12.2012,not_sentinel
667,15.12.2012,sentinel
700,15.12.2012,not_sentinel
719,15.12.2012,not_sentinel
722,15.12.2012,not_sentinel
725,15.12.2012,not_sentinel
726,15.12.2012,not_sentinel
729,15.12.2012,not_sentinel
730,15.12.2012,not_sentinel
732,15.12.2012,not_sentinel
733,15.12.2012,not_sentinel
12,16.12.2012,not_sentinel
15,16.12.2012,not_sentinel
16,16.12.2012,not_sentinel
18,16.12.2012,not_sentinel
19,16.12.2012,not_sentinel
25,16.12.2012,not_sentinel
29,16.12.2012,not_sentinel
40,16.12.2012,not_sentinel
41,16.12.2012,not_sentinel
42,16.12.2012,not_sentinel
43,16.12.2012,not_sentinel
55,16.12.2012,not_sentinel
56,16.12.2012,not_sentinel
58,16.12.2012,not_sentinel
71,16.12.2012,not_sentinel
82,16.12.2012,not_sentinel
85,16.12.2012,not_sentinel
86,16.12.2012,not_sentinel
87,16.12.2012,not_sentinel
88,16.12.2012,not_sentinel
89,16.12.2012,not_sentinel
91,16.12.2012,not_sentinel
92,16.12.2012,not_sentinel
93,16.12.2012,not_sentinel
94,16.12.2012,not_sentinel
96,16.12.2012,not_sentinel
98,16.12.2012,not_sentinel
99,16.12.2012,not_sentinel
100,16.12.2012,not_sentinel
134,16.12.2012,not_sentinel
135,16.12.2012,not_sentinel
136,16.12.2012,not_sentinel
137,16.12.2012,not_sentinel
138,16.12.2012,not_sentinel
140,16.12.2012,not_sentinel
153,16.12.2012,not_sentinel
157,16.12.2012,not_sentinel
161,16.12.2012,not_sentinel
163,16.12.2012,not_sentinel
164,16.12.2012,not_sentinel
165,16.12.2012,not_sentinel
174,16.12.2012,not_sentinel
186,16.12.2012,not_sentinel
222,16.12.2012,not_sentinel
236,16.12.2012,not_sentinel
237,16.12.2012,not_sentinel
247,16.12.2012,not_sentinel
252,16.12.2012,not_sentinel
253,16.12.2012,not_sentinel
254,16.12.2012,not_sentinel
255,16.12.2012,not_sentinel
275,16.12.2012,not_sentinel
276,16.12.2012,not_sentinel
277,16.12.2012,not_sentinel
279,16.12.2012,not_sentinel
280,16.12.2012,not_sentinel
281,16.12.2012,not_sentinel
310,16.12.2012,not_sentinel
311,16.12.2012,not_sentinel
315,16.12.2012,not_sentinel
317,16.12.2012,not_sentinel
318,16.12.2012,not_sentinel
319,16.12.2012,not_sentinel
335,16.12.2012,not_sentinel
336,16.12.2012,not_sentinel
337,16.12.2012,not_sentinel
340,16.12.2012,not_sentinel
341,16.12.2012,not_sentinel
342,16.12.2012,not_sentinel
353,16.12.2012,not_sentinel
357,16.12.2012,not_sentinel
359,16.12.2012,not_sentinel
360,16.12.2012,not_sentinel
361,16.12.2012,not_sentinel
363,16.12.2012,not_sentinel
364,16.12.2012,not_sentinel
365,16.12.2012,not_sentinel
366,16.12.2012,not_sentinel
367,16.12.2012,not_sentinel
368,16.12.2012,not_sentinel
371,16.12.2012,not_sentinel
391,16.12.2012,not_sentinel
393,16.12.2012,not_sentinel
396,16.12.2012,not_sentinel
397,16.12.2012,not_sentinel
398,16.12.2012,not_sentinel
428,16.12.2012,not_sentinel
429,16.12.2012,not_sentinel
430,16.12.2012,not_sentinel
434,16.12.2012,not_sentinel
437,16.12.2012,not_sentinel
510,16.12.2012,not_sentinel
511,16.12.2012,not_sentinel
512,16.12.2012,not_sentinel
513,16.12.2012,not_sentinel
514,16.12.2012,not_sentinel
515,16.12.2012,not_sentinel
530,16.12.2012,not_sentinel
531,16.12.2012,not_sentinel
533,16.12.2012,not_sentinel
534,16.12.2012,not_sentinel
553,16.12.2012,not_sentinel
559,16.12.2012,not_sentinel
566,16.12.2012,not_sentinel
567,16.12.2012,not_sentinel
568,16.12.2012,not_sentinel
588,16.12.2012,not_sentinel
590,16.12.2012,not_sentinel
591,16.12.2012,not_sentinel
601,16.12.2012,not_sentinel
643,16.12.2012,not_sentinel
651,16.12.2012,not_sentinel
654,16.12.2012,not_sentinel
656,16.12.2012,not_sentinel
660,16.12.2012,not_sentinel
661,16.12.2012,not_sentinel
662,16.12.2012,not_sentinel
664,16.12.2012,not_sentinel
665,16.12.2012,not_sentinel
666,16.12.2012,not_sentinel
667,16.12.2012,not_sentinel
